Material,Power_W,Speed_mm_s,Hatch_um,Layer_um,Width_um,Depth_um,Length_um,CoolingRate_K_s,LOF_Risk,Keyhole_Ratio,DefectSize_um,FatigueLimit_MPa
Inconel 718,150,600,90,40,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,600,90,50,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,600,110,30,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,600,110,40,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,600,110,50,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,800,70,30,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,70,40,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,70,50,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,90,30,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,90,40,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,90,50,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,110,30,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,110,40,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,800,110,50,136.9,102.9,687.9,0,False,0.7516435354273192,40.0,433.02609234692767
Inconel 718,150,1000,70,30,141.8,49.8,173.9,0,False,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,70,40,141.8,49.8,173.9,0,False,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,70,50,141.8,49.8,173.9,0,True,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,90,30,141.8,49.8,173.9,0,False,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,90,40,141.8,49.8,173.9,0,True,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,90,50,141.8,49.8,173.9,0,True,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,110,30,141.8,49.8,173.9,0,False,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,110,40,141.8,49.8,173.9,0,True,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1000,110,50,141.8,49.8,173.9,0,True,0.3511988716502115,5.0,612.3913726584493
Inconel 718,150,1200,70,30,128.8,42.9,159.7,0,False,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,70,40,128.8,42.9,159.7,0,True,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,70,50,128.8,42.9,159.7,0,True,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,90,30,128.8,42.9,159.7,0,False,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,90,40,128.8,42.9,159.7,0,True,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,90,50,128.8,42.9,159.7,0,True,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,110,30,128.8,42.9,159.7,0,True,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,110,40,128.8,42.9,159.7,0,True,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1200,110,50,128.8,42.9,159.7,0,True,0.3330745341614906,5.0,612.3913726584493
Inconel 718,150,1400,70,30,118.5,37.8,148.4,0,False,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,70,40,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,70,50,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,90,30,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,90,40,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,90,50,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,110,30,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,110,40,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1400,110,50,118.5,37.8,148.4,0,True,0.3189873417721519,5.0,612.3913726584493
Inconel 718,150,1600,70,30,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,70,40,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,70,50,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,90,30,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,90,40,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,90,50,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,110,30,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,110,40,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1600,110,50,110.0,33.8,139.0,0,True,0.3072727272727272,5.0,612.3913726584493
Inconel 718,150,1800,70,30,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,70,40,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,70,50,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,90,30,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,90,40,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,90,50,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,110,30,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,110,40,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,1800,110,50,102.7,30.7,131.0,0,True,0.2989289191820837,5.0,612.3913726584493
Inconel 718,150,2000,70,30,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,70,40,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,70,50,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,90,30,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,90,40,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,90,50,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,110,30,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,110,40,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,150,2000,110,50,96.5,28.0,124.1,0,True,0.2901554404145077,5.0,612.3913726584493
Inconel 718,200,400,70,30,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,70,40,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,70,50,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,90,30,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,90,40,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,90,50,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,110,30,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,110,40,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,400,110,50,240.1,245.3,1014.4,0,False,1.0216576426488964,40.0,433.02609234692767
Inconel 718,200,600,70,30,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,70,40,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,70,50,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,90,30,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,90,40,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,90,50,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,110,30,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,110,40,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,600,110,50,193.9,189.4,990.5,0,False,0.9767921609076844,40.0,433.02609234692767
Inconel 718,200,800,70,30,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,70,40,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,70,50,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,90,30,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,90,40,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,90,50,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,110,30,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,110,40,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,800,110,50,165.4,155.3,967.7,0,False,0.9389359129383312,40.0,433.02609234692767
Inconel 718,200,1000,70,30,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,70,40,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,70,50,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,90,30,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,90,40,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,90,50,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,110,30,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,110,40,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1000,110,50,145.2,131.3,943.3,0,False,0.9042699724517907,40.0,433.02609234692767
Inconel 718,200,1200,70,30,151.8,60.1,185.0,0,False,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,70,40,151.8,60.1,185.0,0,False,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,70,50,151.8,60.1,185.0,0,False,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,90,30,151.8,60.1,185.0,0,False,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,90,40,151.8,60.1,185.0,0,False,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,90,50,151.8,60.1,185.0,0,True,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,110,30,151.8,60.1,185.0,0,False,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,110,40,151.8,60.1,185.0,0,False,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1200,110,50,151.8,60.1,185.0,0,True,0.3959156785243741,5.0,612.3913726584493
Inconel 718,200,1400,70,30,141.0,53.2,173.1,0,False,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,70,40,141.0,53.2,173.1,0,False,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,70,50,141.0,53.2,173.1,0,True,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,90,30,141.0,53.2,173.1,0,False,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,90,40,141.0,53.2,173.1,0,False,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,90,50,141.0,53.2,173.1,0,True,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,110,30,141.0,53.2,173.1,0,False,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,110,40,141.0,53.2,173.1,0,True,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1400,110,50,141.0,53.2,173.1,0,True,0.3773049645390071,5.0,612.3913726584493
Inconel 718,200,1600,70,30,132.1,47.9,163.4,0,False,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,70,40,132.1,47.9,163.4,0,False,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,70,50,132.1,47.9,163.4,0,True,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,90,30,132.1,47.9,163.4,0,False,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,90,40,132.1,47.9,163.4,0,True,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,90,50,132.1,47.9,163.4,0,True,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,110,30,132.1,47.9,163.4,0,True,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,110,40,132.1,47.9,163.4,0,True,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1600,110,50,132.1,47.9,163.4,0,True,0.3626040878122634,5.0,612.3913726584493
Inconel 718,200,1800,70,30,124.7,43.6,155.2,0,False,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,70,40,124.7,43.6,155.2,0,True,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,70,50,124.7,43.6,155.2,0,True,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,90,30,124.7,43.6,155.2,0,False,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,90,40,124.7,43.6,155.2,0,True,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,90,50,124.7,43.6,155.2,0,True,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,110,30,124.7,43.6,155.2,0,True,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,110,40,124.7,43.6,155.2,0,True,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,1800,110,50,124.7,43.6,155.2,0,True,0.3496391339214114,5.0,612.3913726584493
Inconel 718,200,2000,70,30,118.4,40.1,148.2,0,False,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,70,40,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,70,50,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,90,30,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,90,40,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,90,50,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,110,30,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,110,40,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,200,2000,110,50,118.4,40.1,148.2,0,True,0.3386824324324324,5.0,612.3913726584493
Inconel 718,250,400,70,30,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,70,40,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,70,50,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,90,30,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,90,40,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,90,50,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,110,30,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,110,40,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,400,110,50,270.7,287.7,1268.2,0,False,1.0628001477650535,40.0,433.02609234692767
Inconel 718,250,600,70,30,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,70,40,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,70,50,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,90,30,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,90,40,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,90,50,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,110,30,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,110,40,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,600,110,50,219.3,224.6,1245.8,0,False,1.0241678066575466,40.0,433.02609234692767
Inconel 718,250,800,70,30,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,70,40,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,70,50,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,90,30,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,90,40,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,90,50,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,110,30,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,110,40,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,800,110,50,188.1,186.8,1227.2,0,False,0.9930887825624668,40.0,433.02609234692767
Inconel 718,250,1000,70,30,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,70,40,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,70,50,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,90,30,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,90,40,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,90,50,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,110,30,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,110,40,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1000,110,50,165.5,158.5,1117.2,0,False,0.9577039274924471,40.0,433.02609234692767
Inconel 718,250,1200,70,30,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,70,40,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,70,50,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,90,30,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,90,40,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,90,50,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,110,30,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,110,40,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1200,110,50,169.3,79.6,204.2,0,False,0.4701712935617246,5.0,612.3913726584493
Inconel 718,250,1400,70,30,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,70,40,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,70,50,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,90,30,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,90,40,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,90,50,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,110,30,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,110,40,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1400,110,50,157.6,72.5,191.4,0,False,0.4600253807106599,5.0,612.3913726584493
Inconel 718,250,1600,70,30,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,70,40,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,70,50,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,90,30,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,90,40,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,90,50,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,110,30,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,110,40,148.2,66.6,181.0,0,False,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1600,110,50,148.2,66.6,181.0,0,True,0.4493927125506073,5.0,612.3913726584493
Inconel 718,250,1800,70,30,140.4,56.3,172.4,0,False,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,70,40,140.4,56.3,172.4,0,False,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,70,50,140.4,56.3,172.4,0,True,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,90,30,140.4,56.3,172.4,0,False,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,90,40,140.4,56.3,172.4,0,False,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,90,50,140.4,56.3,172.4,0,True,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,110,30,140.4,56.3,172.4,0,False,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,110,40,140.4,56.3,172.4,0,True,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,1800,110,50,140.4,56.3,172.4,0,True,0.4009971509971509,5.0,612.3913726584493
Inconel 718,250,2000,70,30,133.7,51.9,165.0,0,False,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,70,40,133.7,51.9,165.0,0,False,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,70,50,133.7,51.9,165.0,0,True,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,90,30,133.7,51.9,165.0,0,False,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,90,40,133.7,51.9,165.0,0,True,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,90,50,133.7,51.9,165.0,0,True,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,110,30,133.7,51.9,165.0,0,True,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,110,40,133.7,51.9,165.0,0,True,0.3881824981301421,5.0,612.3913726584493
Inconel 718,250,2000,110,50,133.7,51.9,165.0,0,True,0.3881824981301421,5.0,612.3913726584493
Inconel 718,300,400,70,30,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,70,40,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,70,50,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,90,30,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,90,40,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,90,50,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,110,30,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,110,40,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,400,110,50,298.1,325.9,1521.5,0,False,1.0932572962093257,40.0,433.02609234692767
Inconel 718,300,600,70,30,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,70,40,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,70,50,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,90,30,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,90,40,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,90,50,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,110,30,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,110,40,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,600,110,50,241.9,256.0,1498.7,0,False,1.0582885489871847,40.0,433.02609234692767
Inconel 718,300,800,70,30,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,70,40,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,70,50,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,90,30,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,90,40,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,90,50,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,110,30,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,110,40,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,800,110,50,207.1,211.7,1376.7,0,False,1.0222114920328345,40.0,433.02609234692767
Inconel 718,300,1000,70,30,181.8,179.8,1226.4,0,False,0.988998899889989,40.0,433.02609234692767
Inconel 718,300,1000,70,40,181.8,179.8,1226.4,0,False,0.988998899889989,40.0,433.02609234692767
Inconel 718,300,1000,70,50,181.8,179.8,1226.4,0,False,0.988998899889989,40.0,433.02609234692767
Inconel 718,300,1000,90,30,181.8,179.8,1226.4,0,False,0.988998899889989,40.0,433.02609234692767
Inconel 718,300,1000,90,40,181.8,179.8,1226.4,0,False,0.988998899889989,40.0,433.02609234692767
